Unnamed: 0,country,year,biofuel_electricity,hydro_electricity,nuclear_electricity,solar_electricity,wind_electricity,other_renewable_electricity,coal_electricity,gas_electricity,oil_electricity,total,timestamp,temperature,humidity,wind_speed,demand
1906,Japan,2015,33.24,86.751,4.346,34.803,5.58,56.278,321.982,384.474,103.012,1030.466,2025-03-01 12:47:17,19.04961120330475,41.24080747960733,2.9349944343801364,434.00049739892927
1907,Japan,2016,34.148,79.138,9.266,45.761,6.166,56.963,308.966,361.719,127.387,1029.514,2025-03-01 12:47:17,34.161469602387605,31.94824630150489,14.594660706304571,727.7491324333851
1908,Japan,2017,40.475,83.417,11.61,55.069,6.49,63.374,300.87,363.903,107.955,1033.163,2025-03-01 12:47:17,22.35881502604169,74.60117373420074,2.2967016865829764,528.2144125612622
1909,Japan,2018,44.213,80.634,49.199,62.668,7.481,65.56,281.344,337.016,104.051,1032.166,2025-03-01 12:47:17,21.538632326761583,73.3998182396378,4.039056364578115,852.5015244349189
1910,Japan,2019,41.29,79.82,65.682,74.522,8.534,62.662,278.036,308.903,74.225,993.674,2025-03-01 12:47:17,17.977761006648894,38.16337406589858,8.858844866078774,710.265261089725
1911,Japan,2020,46.057,84.946,43.026,84.451,10.625,67.576,273.966,294.554,82.632,987.833,2025-03-01 12:47:17,21.112084309804292,80.16473404771685,9.152678643549628,716.0899897281915
1912,Jordan,2000,0.0,0.039,0.0,0.0,0.003,0.0,0.0,6.256,0.637,6.935,2025-03-01 12:47:17,32.53301523656401,39.28716209076672,2.3096119461574363,295.4398001419585
1913,Jordan,2001,0.0,0.043,0.0,0.0,0.003,0.0,0.0,6.397,0.651,7.094,2025-03-01 12:47:17,34.926686752544946,48.07053521984153,11.905761386778185,985.8247898421613
1914,Jordan,2002,0.005,0.052,0.0,0.0,0.003,0.005,0.0,6.886,0.701,7.652,2025-03-01 12:47:17,22.366190610136968,44.9386139496819,11.778043018692376,857.5076883443398
1915,Jordan,2003,0.006,0.041,0.0,0.0,0.003,0.006,0.0,6.778,0.69,7.524,2025-03-01 12:47:17,23.97221261909085,52.33842591438287,3.5597655630583662,810.1043961046252
1916,Jordan,2004,0.006,0.052,0.0,0.0,0.003,0.006,0.0,7.598,0.773,8.438,2025-03-01 12:47:17,29.441418764054745,45.27982595339771,4.329994540131906,397.1937026440247
1917,Jordan,2005,0.005,0.056,0.0,0.0,0.003,0.005,0.0,8.181,0.832,9.082,2025-03-01 12:47:17,32.723915609301486,59.33705558630712,14.069817981892454,582.0684875625087
1918,Jordan,2006,0.006,0.05,0.0,0.0,0.003,0.006,0.0,9.436,0.96,10.461,2025-03-01 12:47:17,26.86088668373568,54.44447288128113,12.385071689692172,223.3928692668958
1919,Jordan,2007,0.009,0.06,0.0,0.0,0.003,0.009,0.0,11.029,1.122,12.232,2025-03-01 12:47:17,22.830513963556587,89.19416944675959,10.466955495937857,584.6283789964353
1920,Jordan,2008,0.009,0.061,0.0,0.0,0.003,0.009,0.0,11.743,1.195,13.02,2025-03-01 12:47:17,23.25243681697248,33.35558100769354,1.233498322659008,231.30032183495854
1921,Jordan,2009,0.007,0.058,0.0,0.0,0.003,0.007,0.0,12.118,1.233,13.426,2025-03-01 12:47:17,28.912362929936137,38.530882583241095,6.273961213538636,597.7340595906411
1922,Jordan,2010,0.009,0.06,0.0,0.0,0.003,0.009,0.0,12.545,1.277,13.903,2025-03-01 12:47:17,15.064365272085574,33.16955363451615,8.389528081152406,683.8496921394151
1923,Jordan,2011,0.008,0.054,0.0,0.0,0.003,0.008,0.0,12.44,1.266,13.779,2025-03-01 12:47:17,27.39178674919681,67.55047169894254,2.811169319756654,451.1763705249121
1924,Jordan,2012,0.006,0.06,0.0,0.0,0.003,0.006,0.0,14.1,1.435,15.61,2025-03-01 12:47:17,22.109860208827147,33.27055664482317,6.723398731623368,548.6903904981639
1925,Jordan,2013,0.004,0.054,0.0,0.0,0.003,0.004,0.0,14.674,1.493,16.232,2025-03-01 12:47:17,30.88394662554169,80.1863842425674,9.01538816233035,888.0880489071274
1926,Jordan,2014,0.004,0.057,0.0,0.0,0.002,0.004,0.0,15.53,1.58,17.177,2025-03-01 12:47:17,16.85981279646264,60.716317840915664,4.910650201730988,197.70683023252843
1927,Jordan,2015,0.004,0.052,0.0,0.002,0.121,0.004,0.0,16.065,1.635,17.883,2025-03-01 12:47:17,26.76404533896781,61.62045747489202,11.714172284257309,812.5596036996876
1928,Jordan,2016,0.004,0.042,0.0,0.421,0.391,0.004,0.0,16.042,1.632,18.536,2025-03-01 12:47:17,24.619457797722475,63.695670462731655,12.60674372458208,253.67909589657677
1929,Jordan,2017,0.004,0.038,0.0,0.908,0.448,0.004,0.0,16.495,1.679,19.576,2025-03-01 12:47:17,27.846510518104548,40.24882237837264,4.854142041511062,133.03718452416555
1930,Jordan,2018,0.004,0.023,0.0,1.441,0.72,0.004,0.0,15.608,1.588,19.388,2025-03-01 12:47:17,16.297071889659367,41.86141818686925,12.579857317386857,267.01714247054304
1931,Jordan,2019,0.004,0.013,0.0,1.5,1.2,0.004,0.0,15.456,1.573,19.75,2025-03-01 12:47:17,26.599675748562625,49.12903937238028,1.553648491545225,788.5388709734407
1932,Kazakhstan,2000,0.0,7.456,0.0,0.0,0.0,0.0,33.506,5.151,2.508,48.621,2025-03-01 12:47:17,26.229691759190477,65.60978494931109,12.565936479339843,464.61346600317404
1933,Kazakhstan,2001,0.0,8.0,0.0,0.0,0.0,0.0,37.883,5.707,2.26,53.85,2025-03-01 12:47:17,26.213201888323415,42.60706655641288,2.291256475014249,885.2684651615638
1934,Kazakhstan,2002,0.0,8.801,0.0,0.0,0.0,0.0,37.742,5.856,2.887,55.286,2025-03-01 12:47:17,27.069753331929096,36.97990362799568,1.2439072876458908,572.2367870640392
1935,Kazakhstan,2003,0.0,8.539,0.0,0.0,0.0,0.0,43.077,6.411,2.438,60.465,2025-03-01 12:47:17,28.529358744527244,88.20701318510592,9.626631066615168,120.02531673369786
1936,Kazakhstan,2004,0.0,7.976,0.0,0.0,0.0,0.0,47.525,6.72,1.11,63.331,2025-03-01 12:47:17,31.0997799936154,31.318908888577376,7.079060486329415,745.0422486417341
1937,Kazakhstan,2005,0.0,7.777,0.0,0.0,0.0,0.0,47.101,6.818,2.473,64.169,2025-03-01 12:47:17,20.39641440256429,78.1618443201613,13.618359006192492,199.20961784910943
1938,Kazakhstan,2006,0.0,7.69,0.0,0.0,0.001,0.0,46.354,7.523,6.179,67.747,2025-03-01 12:47:17,31.50098820360124,77.28210897450133,5.447837941362738,810.441670115732
1939,Kazakhstan,2007,0.0,8.089,0.0,0.0,0.001,0.0,52.854,4.745,6.722,72.411,2025-03-01 12:47:17,24.96511364526907,47.83284683070576,4.30728395156443,251.292294824662
1940,Kazakhstan,2008,0.0,7.385,0.0,0.0,0.001,0.0,57.886,7.714,2.895,75.881,2025-03-01 12:47:17,16.541165582686624,38.137596960438806,7.511023592162975,410.9017472249621
1941,Kazakhstan,2009,0.0,6.81,0.0,0.0,0.001,0.0,54.605,12.086,0.831,74.333,2025-03-01 12:47:17,16.171018584879583,38.7377188023254,6.839192786529919,785.1442866628242
1942,Kazakhstan,2010,0.0,7.942,0.0,0.0,0.001,0.0,62.658,6.906,0.583,78.09,2025-03-01 12:47:17,21.684766373921214,71.84589703423154,5.166420693257824,958.8082217287795
1943,Kazakhstan,2011,0.0,7.804,0.0,0.0,0.001,0.0,66.007,7.464,0.51,81.786,2025-03-01 12:47:17,30.69793954222935,68.56839546517043,10.406119480474928,434.2905555820591
1944,Kazakhstan,2012,0.0,7.561,0.0,0.0,0.003,0.0,65.256,14.12,0.691,87.631,2025-03-01 12:47:17,29.153618694818316,76.9647404550832,11.393427508708625,846.4601981790422
1945,Kazakhstan,2013,0.001,7.654,0.0,0.001,0.005,0.001,72.864,16.199,0.565,97.29,2025-03-01 12:47:17,30.77229929344813,86.24887034394628,12.79475953545205,271.71303892825483
1946,Kazakhstan,2014,0.001,8.18,0.0,0.097,0.013,0.001,63.823,17.032,0.865,90.012,2025-03-01 12:47:17,25.345381128832187,71.51564179599552,14.592849070655143,826.461793182242
1947,Kazakhstan,2015,0.003,9.176,0.0,0.118,0.132,0.003,60.684,15.596,0.987,86.699,2025-03-01 12:47:17,23.80397995910981,39.35109219308661,3.999842881987567,691.744653330626
1948,Kazakhstan,2016,0.004,11.505,0.0,0.136,0.275,0.004,57.936,18.186,1.576,89.622,2025-03-01 12:47:17,17.94905053412568,44.60655700592464,10.741402237349424,273.46915649113157
1949,Kazakhstan,2017,0.002,11.098,0.0,0.16,0.34,0.002,66.816,18.445,0.735,97.598,2025-03-01 12:47:17,21.56385507218623,80.53162385238687,5.913873532436178,372.2535643162704
1950,Kazakhstan,2018,0.001,10.291,0.0,0.384,0.461,0.001,71.322,18.521,0.738,101.719,2025-03-01 12:47:17,23.680387323477504,42.55836455005252,10.156229579266622,218.5937997373324
1951,Kazakhstan,2019,0.001,9.843,0.0,0.236,0.549,0.001,71.207,18.961,0.756,101.554,2025-03-01 12:47:17,16.772008593592346,34.351339017268884,7.139725355238305,444.67030995788195
1952,Kazakhstan,2020,0.003,9.403,0.0,1.077,0.941,0.003,72.193,19.224,0.756,103.6,2025-03-01 12:47:17,19.412239054224223,72.19680324253503,14.906596541518974,283.2837770109497
1953,Kenya,2000,0.316,1.312,0.0,0.0,0.0,0.745,0.0,0.0,1.997,4.37,2025-03-01 12:47:17,26.96450588127477,54.15158132940852,10.933532036861248,679.5981582674261
1954,Kenya,2001,0.316,2.379,0.0,0.0,0.0,0.796,0.0,0.0,1.418,4.909,2025-03-01 12:47:17,29.713262284783795,85.20240315275421,14.287369506514867,995.0545937985029
1955,Kenya,2002,0.316,3.088,0.0,0.0,0.0,0.702,0.0,0.0,0.962,5.068,2025-03-01 12:47:17,34.966950227858995,69.01530426561969,12.524543242217788,110.80824677583773
1956,Kenya,2003,0.316,3.227,0.0,0.0,0.0,1.103,0.0,0.0,0.768,5.414,2025-03-01 12:47:17,33.66226662687116,35.425138667499645,13.543515167450566,586.8278319585688
1957,Kenya,2004,0.316,2.84,0.0,0.0,0.0,1.351,0.0,0.0,1.262,5.769,2025-03-01 12:47:17,27.85130399070383,86.87139403521965,12.216287958220123,616.2999377941087
1958,Kenya,2005,0.316,2.996,0.0,0.0,0.001,1.319,0.0,0.0,1.546,6.178,2025-03-01 12:47:17,23.42496106588144,45.51343581841476,6.887386955638671,922.7879107127306
1959,Kenya,2006,0.316,3.245,0.0,0.0,0.001,1.328,0.0,0.0,1.75,6.64,2025-03-01 12:47:17,27.723547294164653,50.23274942437715,3.7768268002032657,555.4048012902438
1960,Kenya,2007,0.316,3.453,0.0,0.01,0.001,1.336,0.0,0.0,1.73,6.846,2025-03-01 12:47:17,30.71303236160464,54.13562482101253,5.554802631757833,589.3312776804257
1961,Kenya,2008,0.126,2.821,0.0,0.01,0.001,1.305,0.0,0.0,2.28,6.543,2025-03-01 12:47:17,17.366723818467747,33.07345778425879,0.3035434895992567,524.4875211955498
1962,Kenya,2009,0.221,2.148,0.0,0.01,0.016,1.56,0.0,0.0,2.847,6.802,2025-03-01 12:47:17,23.198097793925765,59.79092533383629,7.859897511970008,342.01387410533323
1963,Kenya,2010,0.209,3.393,0.0,0.019,0.018,1.651,0.0,0.0,2.15,7.44,2025-03-01 12:47:17,31.796045712712345,37.39910946451754,7.57586700405613,150.4262199240223
1964,Kenya,2011,0.222,3.416,0.0,0.023,0.015,1.666,0.0,0.0,2.415,7.757,2025-03-01 12:47:17,22.67665903866088,54.058219601301104,7.878756972457323,467.7919139888525
1965,Kenya,2012,0.193,4.256,0.0,0.028,0.015,1.709,0.0,0.0,1.936,8.137,2025-03-01 12:47:17,26.43744542454373,51.04258727952506,14.610468374580956,147.33232411661066
1966,Kenya,2013,0.179,3.906,0.0,0.031,0.018,1.96,0.0,0.0,2.562,8.656,2025-03-01 12:47:17,26.755387217243964,76.3704050055902,13.67181005182259,595.443222519326
1967,Kenya,2014,0.136,3.277,0.0,0.034,0.04,3.053,0.0,0.0,1.614,8.154,2025-03-01 12:47:17,18.689525062672782,78.19023069796387,2.42569167495162,376.56427891806385
1968,Kenya,2015,0.122,3.749,0.0,0.037,0.06,4.643,0.0,0.0,1.327,9.938,2025-03-01 12:47:17,22.244708833045767,39.20477294334528,5.533237823338338,580.242161372885
1969,Kenya,2016,0.123,3.308,0.0,0.04,0.056,4.607,0.0,0.0,1.382,9.516,2025-03-01 12:47:17,21.690225774838645,51.99307124275357,6.359342691948929,220.867267955668
1970,Kenya,2017,0.126,3.174,0.0,0.058,0.061,4.882,0.0,0.0,2.382,10.683,2025-03-01 12:47:17,15.523934170641295,52.4011896619099,5.407993767774716,939.3669691654237
1971,Kenya,2018,0.127,3.946,0.0,0.075,0.376,5.255,0.0,0.0,1.453,11.232,2025-03-01 12:47:17,15.483835277827104,39.08462663616511,11.977439454058697,905.0691191949414
1972,Kenya,2019,0.129,3.173,0.0,0.092,1.563,5.364,0.0,0.0,1.234,11.555,2025-03-01 12:47:17,31.63394087351547,77.90721030307142,7.860565048013804,270.99685828205605
1973,Kiribati,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,2025-03-01 12:47:17,20.46141619945625,72.4336997001254,8.581497254574376,409.0998549646089
1974,Kiribati,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,2025-03-01 12:47:17,25.36157532477631,41.42290717782208,12.795203384818883,652.1434946667816
1975,Kiribati,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,2025-03-01 12:47:17,20.97451147177546,52.00331451562794,12.08892230123038,186.11758657531564
1976,Kiribati,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.016,2025-03-01 12:47:17,33.813584902306815,36.348301491390856,1.9831728423044952,419.1110390045357
1977,Kiribati,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,2025-03-01 12:47:17,20.185935177315475,67.69239582558264,10.708718761254516,326.0010581371055
1978,Kiribati,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.021,2025-03-01 12:47:17,23.593136254778702,37.282315472917176,6.531541933530533,923.965055845027
1979,Kiribati,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,2025-03-01 12:47:17,32.45460500969204,89.15605011749507,4.419733545937507,867.2595726602847
1980,Kiribati,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,2025-03-01 12:47:17,31.83867133583617,76.84092448127174,0.7502823135327952,621.8494671401775
1981,Kiribati,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.021,2025-03-01 12:47:17,18.722028356925545,53.41431297503971,7.308743405181764,568.3117031844167
1982,Kiribati,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.021,2025-03-01 12:47:17,31.05286619591421,64.71383593676126,5.331550210867971,937.6532150908574
1983,Kiribati,2010,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.023,0.024,2025-03-01 12:47:17,24.16373773475785,84.68050897298453,3.772695595146012,939.1850046809338
1984,Kiribati,2011,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,0.025,2025-03-01 12:47:17,24.659377441707104,63.245956823749566,10.420075943954362,972.3971128164943
1985,Kiribati,2012,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,0.025,2025-03-01 12:47:17,17.669599448318877,40.46990918387731,11.542280809733803,212.8409956973689
1986,Kiribati,2013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,0.025,2025-03-01 12:47:17,16.612030275142494,52.72220133486956,3.671842785441372,244.5020296868532
1987,Kiribati,2014,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,0.025,2025-03-01 12:47:17,29.558786139475306,80.58869190178473,0.7417115501902088,709.063028811898
1988,Kiribati,2015,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.024,0.028,2025-03-01 12:47:17,24.929223047106,68.65278095937708,12.731290508478525,587.2910289488605
1989,Kiribati,2016,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.025,0.03,2025-03-01 12:47:17,23.737014052303596,69.04346306002802,0.1493961180645497,116.61931440391237
1990,Kiribati,2017,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.025,0.03,2025-03-01 12:47:17,29.590164573047936,82.00928914130935,14.05668740882208,155.77753239056744
1991,Kiribati,2018,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.025,0.03,2025-03-01 12:47:17,30.3102579798222,83.63838344775027,9.414298109740589,899.2723440329246
1992,Kiribati,2019,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.025,0.03,2025-03-01 12:47:17,18.17816335338707,85.18755430676617,4.827699528019805,881.9837159854477
1993,Kosovo,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,27.204502989552825,35.69095159518937,3.697168643651043,421.54382979644066
1994,Kosovo,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,17.70708164555371,62.64756011778606,0.1350849639671286,901.9455552374812
1995,Kosovo,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,30.027501720580915,74.43057127309912,3.532071255163157,634.3075669581116
1996,Kosovo,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,28.139103125342796,75.41561070762083,2.065924522757117,825.3150823170117
1997,Kosovo,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,34.13229242166916,66.40297211820024,9.182493310847184,484.6879640441929
1998,Kosovo,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,16.379160327128425,40.00724011102045,2.4981838289070195,202.05849461041788
1999,Kosovo,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,16.141094423025088,77.84523323649987,7.9294475630492895,490.3543563814146
2000,Kosovo,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01 12:47:17,20.643741493864,73.20668001089675,8.851746335167062,511.5698181972081
2001,Kosovo,2008,0.0,0.075,0.0,0.0,0.0,0.0,4.781,0.0,0.0,4.856,2025-03-01 12:47:17,20.23411367471812,35.168146292942176,4.470625475203718,595.8497744565427
2002,Kosovo,2009,0.0,0.119,0.0,0.0,0.0,0.0,4.565,0.0,0.0,4.684,2025-03-01 12:47:17,19.93957598144,57.828589480462576,0.5259742352807806,195.0244416139852
2003,Kosovo,2010,0.0,0.154,0.0,0.0,0.003,0.0,4.71,0.0,0.0,4.867,2025-03-01 12:47:17,33.12509161042073,40.43864397130822,0.5588082092129415,992.2616767446502
2004,Kosovo,2011,0.0,0.104,0.0,0.0,0.003,0.0,5.354,0.0,0.0,5.461,2025-03-01 12:47:17,19.990923996990123,50.24862274277831,0.3952099829087641,319.7231387262157
2005,Kosovo,2012,0.0,0.095,0.0,0.0,0.003,0.0,5.496,0.0,0.0,5.594,2025-03-01 12:47:17,20.43899452257262,31.084865532341126,11.086870007048194,278.6971631833836
2006,Kosovo,2013,0.0,0.142,0.0,0.0,0.003,0.0,5.999,0.0,0.0,6.144,2025-03-01 12:47:17,30.18796524835928,54.01979210464549,4.770145572214472,574.1226269703429
2007,Kosovo,2014,0.0,0.149,0.0,0.0,0.003,0.0,4.968,0.0,0.0,5.12,2025-03-01 12:47:17,23.9947968490108,62.99261526937263,11.944502789514956,583.4873614553998
2008,Kosovo,2015,0.0,0.139,0.0,0.0,0.003,0.0,5.62,0.0,0.0,5.762,2025-03-01 12:47:17,30.534211139103625,67.17495556962521,6.475992357642737,495.8386640499198
2009,Kosovo,2016,0.0,0.243,0.0,0.0,0.003,0.0,5.392,0.0,0.0,5.638,2025-03-01 12:47:17,16.307323151287704,69.80942070772261,6.794971512449457,794.7029316927291
2010,Kosovo,2017,0.0,0.177,0.0,0.001,0.003,0.0,5.395,0.0,0.0,5.576,2025-03-01 12:47:17,24.751423873467687,80.17747878614759,7.693239037643606,564.9889606557424
2011,Kosovo,2018,0.0,0.27,0.0,0.002,0.03,0.0,5.275,0.0,0.0,5.577,2025-03-01 12:47:17,15.672272003665652,42.9277744365438,10.69547184562656,648.7259096304857
2012,Kosovo,2019,0.0,0.208,0.0,0.01,0.091,0.0,5.685,0.0,0.0,5.994,2025-03-01 12:47:17,16.25306406910709,37.22890934630808,4.102542987445606,751.371746867007
2013,Kuwait,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.384,0.0,30.384,2025-03-01 12:47:17,33.12874906688822,81.09223031387555,1.8238102430029035,122.52259140747995
2014,Kuwait,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.241,0.0,32.241,2025-03-01 12:47:17,17.784907422351903,39.39676889355899,8.340860027871923,613.5797642905403
2015,Kuwait,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18,0.0,34.18,2025-03-01 12:47:17,25.64841364550434,88.48560488017172,4.904664348641089,895.7750241055323
2016,Kuwait,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.414,0.0,37.414,2025-03-01 12:47:17,23.221912052014133,80.55229376391821,6.637369705020561,115.64986863289052
2017,Kuwait,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.781,0.0,38.781,2025-03-01 12:47:17,21.94686652517685,60.05259635337595,9.70420062505958,464.663893420865
2018,Kuwait,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.11,0.0,41.11,2025-03-01 12:47:17,32.99666691374545,88.88528549532151,7.411886117119059,933.604705185247
2019,Kuwait,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.751,0.0,44.751,2025-03-01 12:47:17,15.43646793550979,35.84260374648025,9.304182256512645,417.838962054284
2020,Kuwait,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.828,0.0,45.828,2025-03-01 12:47:17,28.275793723511786,48.1839456705061,8.163000031704417,512.8559417802168
2021,Kuwait,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.644,0.0,48.644,2025-03-01 12:47:17,34.26788868427101,68.29346490243668,11.096945579041488,983.3872537398814
2022,Kuwait,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.023,0.0,50.023,2025-03-01 12:47:17,26.20336366923684,51.00041210839073,10.5890492656743,279.3914730555164
2023,Kuwait,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.657,0.0,53.657,2025-03-01 12:47:17,33.73644924066184,85.70235311884751,8.012848377129288,158.72967021250534
2024,Kuwait,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.04,0.0,54.04,2025-03-01 12:47:17,16.045157585720474,33.937565290669056,10.183545312895603,873.4803317751739
2025,Kuwait,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.452,0.0,57.452,2025-03-01 12:47:17,23.375866381483227,62.96470992365787,13.103394034089192,881.6188070911317
2026,Kuwait,2013,0.0,0.0,0.0,0.0,0.004,0.0,0.0,57.319,0.0,57.323,2025-03-01 12:47:17,20.203155819241022,65.45197604370688,6.484069316822529,524.8700512120118
2027,Kuwait,2014,0.0,0.0,0.0,0.003,0.004,0.0,0.0,61.225,0.0,61.232,2025-03-01 12:47:17,29.616419299614595,69.16368742663344,6.191446091231905,562.7864570295576
2028,Kuwait,2015,0.0,0.0,0.0,0.005,0.004,0.0,0.0,64.182,0.0,64.191,2025-03-01 12:47:17,34.62594180994493,45.339973399908864,11.463684312785702,852.2257326560524
2029,Kuwait,2016,0.0,0.0,0.0,0.049,0.004,0.0,0.0,65.83,0.0,65.883,2025-03-01 12:47:17,20.13060124888496,51.873985651191866,8.73830755562991,764.7035483042156
2030,Kuwait,2017,0.0,0.0,0.0,0.049,0.018,0.0,0.0,68.359,0.0,68.426,2025-03-01 12:47:17,28.08349202948149,80.62083177989865,1.0651017033388284,338.6341019953096
2031,Kuwait,2018,0.0,0.0,0.0,0.066,0.018,0.0,0.0,69.579,0.0,69.663,2025-03-01 12:47:17,18.961952655194803,41.69656613820959,13.38168023536622,115.2040195643666
2032,Kuwait,2019,0.0,0.0,0.0,0.14,0.018,0.0,0.0,71.378,0.0,71.536,2025-03-01 12:47:17,26.3066050914322,79.61207083040172,0.461746533564602,531.7301462801911
2033,Kyrgyzstan,2000,0.0,13.546,0.0,0.0,0.0,0.0,2.013,0.0,0.149,15.708,2025-03-01 12:47:17,24.278649733766724,63.75932537416455,11.225945343146147,873.0210934860772
